query_uniprot,query_gene,query_complex,bait_uniprot,bait_gene,prey_uniprot,prey_gene,confidence,ipsae,ipsae_confidence,iptm,interface_plddt,contacts_pae_lt_3,contacts_pae_lt_6,analysis_version,alphafold_version,validated,experimental_validation,bait_complex,bait_organism,extraction_timestamp,id,ipsae_pae_cutoff,prey_organism,source_path
Q9HBG6,IFT122,IFT-A,Q96RY7,IFT140,Q9HBG6,IFT122,Low,0.5381652517165127,Medium,0.44,79.38855203619909,11,58,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529343,10613,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96RY7_IFT140/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q8NDW8,TTC21A,Low,0.5519425895937535,Medium,0.46,81.07366666666667,4,23,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529353,10698,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q96RY7,IFT140,Low,0.5254043302145674,Medium,0.44,79.32065022421526,4,56,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:10.529363,10699,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q7Z4L5,TTC21B,Low,0.5564505510440019,Medium,0.46,82.96632075471699,3,22,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:10.529373,10697,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q7Z4L5,TTC21B,Q9HBG6,IFT122,Low,0.5571811513208603,Medium,0.47,84.0444387755102,2,19,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529383,10267,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q7Z4L5_IFT139/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O60266,ADCY3,Low,,,0.43,77.7,1,39,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529394,139,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,P42285,MTREX,Low,0.33246120834815895,Low,0.58,81.83791366906476,0,13,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529404,10710,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q9Y262,EIF3L,Low,,,0.52,78.7,0,6,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529414,147,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q7L2E3,DHX30,Low,,,0.47,80.6,0,23,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529424,144,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,P63010,AP2B1,Low,0.3908396773962402,Low,0.45,81.30630573248408,0,13,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529434,10706,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O43303,CCP110,Low,0.38522706202478413,Low,0.44,75.53487499999999,0,21,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529444,10707,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q86SG6,NEK8,Low,0.3817830012775948,Low,0.43,77.66785714285713,0,40,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529454,10708,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,P0DI83,RAB34,Low,0.4395440104433263,Low,0.42,79.64436293436293,0,42,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529464,10704,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q9ULG1,INO80,Low,,,0.4,74.3,0,6,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529474,154,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O75643,SNRNP200,Low,,,0.4,75.8,0,4,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529484,150,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q8IYM1,SEPTIN12,Low,,,0.37,75.7,0,16,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529493,151,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,A6NCL1,GMNC,Low,0.34369288220282057,Low,0.37,81.02006250000001,0,21,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529503,10709,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,P27797,CALR,Low,,,0.37,78.9,0,3,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529513,146,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q05397,PTK2,Low,,,0.36,84.5,0,7,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529531,140,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O75386,TULP3,Low,0.46840108132665925,Low,0.35,75.00648414985591,0,32,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529542,10702,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,O75386,TULP3,Q9HBG6,IFT122,Low,0.47822043225960514,Low,0.35,75.03383900928793,0,41,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529552,10133,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/O75386_Tulp3/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O75306,NDUFS2,Low,,,0.34,69.2,0,16,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529563,157,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,O14745,NHERF1,Low,,,0.34,73.1,0,3,v3,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:10.529572,156,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,P50607,TUB,Low,0.4025721598099962,Low,0.34,73.0964077669903,0,7,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529582,10705,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3/AF3_PD_analysis_v4.json
Q9HBG6,IFT122,IFT-A,Q9NVL8,CCDC198,Q9HBG6,IFT122,Low,,,0.32,75.009375,,13,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529592,8969,10,Homo sapiens,/emcc/au14762/AF/Lotte_Pedersen/Q9NVL8_CCDC198/AF3/AF3_PD_analysis_v3.json
Q9HBG6,IFT122,IFT-A,Q9HBG6,IFT122,Q6UW49,SPESP1,Low,,,0.3,76,0,12,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:10.529603,149,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9HBG6_IFT122/AF3
Q9HBG6,IFT122,IFT-A,AF2_Q9HBG6,Q9HBG6,AF2_Q9P2L0,Q9P2L0,,,,0.778,,0,0,v3,AF2,False,,IFT-A,Unknown,2025-10-31T13:15:10.529613,8643,10,Unknown,/emcc/au14762/AF
Q96FT9,IFT43,IFT-A,Q9P2L0,WDR35,Q96FT9,IFT43,High,0.5954743949828497,Medium,0.41,82.3003557312253,79,123,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799498,10743,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9P2L0_IFT121/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9P2L0,WDR35,High,0.5782012782125031,Medium,0.43,82.75822864321609,78,132,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799528,10092,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9P2L0,WDR35,High,0.5973591714231747,Medium,0.42,82.62382428940568,69,121,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799551,10469,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P61964,WDR5,High,0.5487579756127898,Medium,0.7,87.54513953488373,11,61,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799563,10093,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q8IWZ6,BBS7,Q96FT9,IFT43,Medium,0.4691867544474299,Low,0.6,81.40153846153846,16,26,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799574,10292,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IWZ6_BBS7/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P40337,VHL,Medium,0.5261911443331477,Medium,0.6,88.41719844357976,12,37,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799585,10094,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P40337,VHL,Medium,0.5261639956819383,Medium,0.61,89.6906896551724,11,27,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799595,10472,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9NUQ9,CYRIB,Medium,0.5125596344055577,Medium,0.67,80.34117154811716,7,37,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799605,10475,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9BQA1,WDR77,Medium,0.4510466487687647,Low,0.65,83.1683850931677,7,25,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799615,10481,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P61964,WDR5,Medium,0.5420293774342613,Medium,0.68,92.19516304347827,6,29,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799625,10471,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9NUQ9,CYRIB,Medium,0.5016282324124399,Medium,0.67,79.74619607843137,4,37,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799636,10095,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P09960,LTA4H,Medium,0.5675815449839692,Medium,0.71,90.4375939849624,2,18,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799646,10470,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P63244,RACK1,Medium,0.4460445246853438,Low,0.65,88.09287234042554,2,10,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799656,10482,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P61160,ACTR2,Medium,0.4550338596556567,Low,0.63,82.55326633165828,2,20,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799666,10479,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q96CB9,NSUN4,Medium,0.44453582365268274,Low,0.62,90.35254335260116,1,25,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799675,10483,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9H492,MAP1LC3A,Medium,,,0.6,88.6,1,22,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799685,1498,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P62937,PPIA,Medium,0.3333697540079534,Low,0.69,91.34854368932041,0,27,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799695,10499,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P27361,MAPK3,Medium,0.44102394860214567,Low,0.66,89.06999999999998,0,9,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799705,10484,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P22612,PRKACG,Medium,0.41102453482817786,Low,0.64,82.14470588235295,0,17,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799714,10101,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P22612,PRKACG,Medium,0.3867395318785892,Low,0.62,83.29019417475729,0,14,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799724,10491,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q14697,GANAB,Medium,0.35201634391976333,Low,0.61,85.13968749999998,0,6,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799734,10497,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P62249,RPS16,Medium,,,0.6,89.7,0,21,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799749,1502,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P48730,CSNK1D,Low,0.5125944066202498,Medium,0.57,91.25227722772274,13,15,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799760,10474,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q8IYR0,CFAP206,Low,0.5236549964719139,Medium,0.58,87.2107423580786,11,33,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799770,10473,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q8N119,MMP21,Low,0.5022934492504862,Medium,0.59,84.33028901734106,7,25,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799780,10477,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,O15182,CETN3,Q96FT9,IFT43,Low,,,0.45,82.18213333333333,7,31,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799791,8817,10,Homo sapiens,/emcc/au14762/AF/Lotte_Pedersen/O15182_CENT3/AF3/o15182_and_q96ft9
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P10323,ACR,Low,0.5114180519735259,Medium,0.55,87.445,6,47,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799802,10476,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9BS86,ZPBP,Low,0.3555175463805335,Low,0.45,81.11922794117648,6,47,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799811,10496,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q7Z4L5,TTC21B,Q96FT9,IFT43,Low,0.46276861351769927,Low,0.39,79.32778656126483,5,80,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799821,10268,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q7Z4L5_IFT139/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q8WYR4,RSPH1,Low,0.38668605839841635,Low,0.48,88.89433862433862,4,42,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799831,10102,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q7Z4L5,TTC21B,Low,0.45264912450621897,Low,0.4,80.91618320610687,4,63,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799841,10480,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q7Z4L5,TTC21B,Low,0.45232167189699235,Low,0.39,81.11895674300254,4,62,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799855,10099,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q6ZR08,DNAH12,Low,,,0.38,78.5,4,19,v3,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799875,365,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P57076,CFAP298,Low,0.3581665865332966,Low,0.53,82.75523178807947,3,25,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799895,10495,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9BTV5,FSD1,Low,0.37998928834889784,Low,0.46,89.02339449541286,3,13,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799914,10493,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q8NDW8,TTC21A,Low,0.4625022847384209,Low,0.38,81.29626984126983,3,61,v4,AF3,True,"{""date"": ""2025-10-30"", ""notes"": ""IFT-A complex validation - skeletal ciliopathy project"", ""method"": ""PD_MS"", ""source"": ""Tina/Carsten"", ""validated"": true, ""source_file"": ""/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/MS_PD_data_Tina_Carsten_IFT43_121_122.xlsx""}",IFT-A,Homo sapiens,2025-10-31T13:15:13.799933,10478,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q9NY65,TUBA8,Low,0.31180625758887776,Low,0.59,79.91484126984128,2,23,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799953,10502,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,P22674,CCNO,Low,0.45623495027672234,Low,0.58,84.31043062200958,2,29,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799968,10098,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/NEW_643Candidates/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
Q96FT9,IFT43,IFT-A,Q96FT9,IFT43,Q8IWZ6,BBS7,Low,0.4348067642106517,Low,0.57,84.29826923076924,2,14,v4,AF3,False,,IFT-A,Homo sapiens,2025-10-31T13:15:13.799979,10486,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96FT9_IFT43/AF3/AF3_PD_analysis_v4.json
