Bait,Prey,Condition,SAINT,MaxSAINT,AvgSpec,SpecSum,co-IP validated,Reported,FoldChange
CEP128,UNC45A,Ciliated,1.0,1.0,7,13,,,2.0
CEP128,USP54,Ciliated,1.0,1.0,9,16,,,2.0
CEP128,VPS45,Ciliated,0.96,0.99,3,5,,,2.0
CEP128,WASH1,Ciliated,0.96,1.0,5,7,,,2.0
CEP128,TBC1D31,Ciliated,1.0,1.0,36,71,,,2.0
CEP128,WDR83,Ciliated,1.0,1.0,18,35,,,2.0
CEP128,WRAP73,Ciliated,1.0,1.0,37,70,,,2.0
CEP128,XRN1,Ciliated,1.0,1.0,47,91,,,2.0
CEP128,YTHDF1,Ciliated,0.99,1.0,4,7,,,2.0
CEP128,ZDBF2,Ciliated,1.0,1.0,18,35,,,2.0
CEP128,ZNF622,Ciliated,0.96,0.99,3,5,,,2.0
CEP164,BTF3,Ciliated,0.99,1.0,4,7,,,2.0
CEP164,C1orf131,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,CAPN1,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,CEBPZ,Ciliated,0.95,0.95,9,18,,,2.0
CEP164,CTSB,Ciliated,0.99,1.0,4,7,,,2.0
CEP164,DDX24,Ciliated,0.96,0.99,3,5,,,2.0
CEP164,DDX47,Ciliated,1.0,1.0,4,8,,,2.0
CEP164,DNAJB6,Ciliated,1.0,1.0,6,10,,,2.0
CEP164,EBNA1BP2,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,GLUD2,Ciliated,0.96,0.99,3,5,,,2.0
CEP164,IDH3B,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,LONP1,Ciliated,0.99,0.99,3,6,,,2.0
CEP164,MTPN,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,NMD3,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,NSUN2,Ciliated,0.85,0.85,14,28,,,2.0
CEP164,PDS5B,Ciliated,1.0,1.0,4,8,,,2.0
CEP164,PEF1,Ciliated,0.96,0.99,3,5,,,2.0
CEP164,PPM1F,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,RBFOX2,Ciliated,0.96,1.0,5,7,,,2.0
CEP164,RFC2,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,RPP38,Ciliated,0.94,0.97,7,12,,,2.0
CEP164,SENP3,Ciliated,0.99,1.0,5,8,,,2.0
CEP164,SRSF2,Ciliated,1.0,1.0,8,13,,,2.0
CEP164,SSR3,Ciliated,0.93,0.93,2,4,,,2.0
CEP164,STX8,Ciliated,1.0,1.0,6,11,,,2.0
CEP164,WDR3,Ciliated,1.0,1.0,4,8,,,2.0
CEP164,YY1,Ciliated,0.96,0.99,3,5,,,2.0
CEP89,ABLIM1,Ciliated,0.93,0.93,2,4,,,2.0
CEP89,ANKRD26,Ciliated,0.96,0.99,3,5,,,2.0
CEP89,ANXA1,Ciliated,0.93,0.93,2,4,,,2.0
CEP89,ATG2B,Ciliated,0.91,0.96,40,78,,,2.0
CEP89,CEP131,Ciliated,1.0,1.0,164,308,,,2.0
CEP89,C3orf14,Ciliated,1.0,1.0,70,120,,,2.0
CEP89,CC2D1A,Ciliated,1.0,1.0,5,9,,,2.0
CEP89,CCDC138,Ciliated,1.0,1.0,52,98,,,2.0
CEP89,CCDC14,Ciliated,0.99,1.0,8,11,,,2.0
CEP89,CCDC66,Ciliated,1.0,1.0,6,12,,,2.0
CEP89,CCDC77,Ciliated,1.0,1.0,9,15,,,2.0
CEP89,CCDC85C,Ciliated,0.93,0.93,2,4,,,2.0
CEP89,CEP170,Ciliated,1.0,1.0,739,786,,,2.0
CEP89,CEP192,Ciliated,1.0,1.0,8,12,,,2.0
CEP89,CEP55,Ciliated,1.0,1.0,27,40,,,2.0
CEP89,CRK,Ciliated,1.0,1.0,107,210,,,2.0
CEP89,CSPP1,Ciliated,1.0,1.0,38,76,,,2.0
CEP89,DHX35,Ciliated,0.96,1.0,5,7,,,2.0
CEP89,DLG5,Ciliated,0.99,1.0,4,7,,,2.0
CEP89,FGFR1OP,Ciliated,1.0,1.0,9,14,,,2.0
CEP89,FLII,Ciliated,1.0,1.0,26,39,,,2.0
CEP89,GPATCH1,Ciliated,1.0,1.0,59,100,,,2.0
CEP89,HAUS2,Ciliated,0.94,0.99,8,13,,,2.0
CEP89,HAUS3,Ciliated,1.0,1.0,32,53,,,2.0
CEP89,HAUS4,Ciliated,1.0,1.0,12,20,,,2.0
CEP89,HAUS5,Ciliated,1.0,1.0,20,38,,,2.0
CEP89,HAUS6,Ciliated,1.0,1.0,43,79,,,2.0
CEP89,HAUS7,Ciliated,1.0,1.0,4,8,,,2.0
CEP89,HAUS8,Ciliated,1.0,1.0,13,18,,,2.0
CEP89,KIAA0753,Ciliated,1.0,1.0,19,31,,,2.0
CEP89,KIF7,Ciliated,0.99,1.0,8,11,,,2.0
CEP89,LUZP1,Ciliated,1.0,1.0,27,52,,,2.0
CEP89,MB21D2,Ciliated,1.0,1.0,11,20,,,2.0
CEP89,MED4,Ciliated,0.99,1.0,6,9,,,2.0
CEP89,MPHOSPH9,Ciliated,0.96,1.0,4,6,,,2.0
CEP89,NCS1,Ciliated,1.0,1.0,13,23,,,2.0
CEP89,NME7,Ciliated,0.99,1.0,7,10,,,2.0
CEP89,NMT1,Ciliated,0.84,1.0,12,19,,,2.0
CEP89,OFD1,Ciliated,1.0,1.0,70,120,,,2.0
CEP89,PCM1,Ciliated,1.0,1.0,555,888,,,2.0
CEP89,PIBF1,Ciliated,1.0,1.0,17,30,,,2.0
CEP89,PLEKHG1,Ciliated,0.99,1.0,5,8,,,2.0
CEP89,RNF219,Ciliated,1.0,1.0,27,37,,,2.0
CEP89,SAMD4B,Ciliated,1.0,1.0,5,10,,,2.0
CEP89,SIRT2,Ciliated,1.0,1.0,16,29,,,2.0
CEP89,SRBD1,Ciliated,1.0,1.0,33,65,,,2.0
CEP89,SSX2IP,Ciliated,1.0,1.0,37,71,,,2.0
CEP89,TCHP,Ciliated,1.0,1.0,6,12,,,2.0
CEP89,TP53BP2,Ciliated,0.99,1.0,13,21,,,2.0
CEP89,TXLNG,Ciliated,0.96,1.0,4,6,,,2.0
CEP89,UNC45A,Ciliated,0.99,0.99,3,6,,,2.0
CEP89,WDR83,Ciliated,1.0,1.0,13,22,,,2.0
CEP89,WRAP73,Ciliated,0.99,1.0,18,21,,,2.0
CEP89,XRN1,Ciliated,0.93,1.0,34,64,,,2.0
CEP89,YWHAG,Ciliated,0.84,0.95,29,54,,,2.0
CEP89,YWHAH,Ciliated,1.0,1.0,23,41,,,2.0
CNTRL,E1B,Ciliated,0.94,1.0,131,244,,,2.0
CNTRL,ABRACL,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,ANKRD26,Ciliated,1.0,1.0,24,41,,,2.0
CNTRL,ANKRD28,Ciliated,1.0,1.0,16,30,,,2.0
CNTRL,ARHGAP21,Ciliated,1.0,1.0,8,14,,,2.0
CNTRL,CEP131,Ciliated,1.0,1.0,117,212,,,2.0
CNTRL,TMEM256,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,CALR,Ciliated,1.0,1.0,10,20,,,2.0
CNTRL,CAMSAP3,Ciliated,1.0,1.0,13,25,,,2.0
CNTRL,CC2D1A,Ciliated,1.0,1.0,15,29,,,2.0
CNTRL,CCDC138,Ciliated,1.0,1.0,26,49,,,2.0
CNTRL,CCDC14,Ciliated,0.99,1.0,8,11,,,2.0
CNTRL,CCNB1,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,CEP128,Ciliated,1.0,1.0,42,76,,,2.0
CNTRL,CEP152,Ciliated,1.0,1.0,13,22,,,2.0
CNTRL,CEP162,Ciliated,0.99,1.0,4,7,,,2.0
CNTRL,CEP170,Ciliated,1.0,1.0,95,187,,,2.0
CNTRL,CEP192,Ciliated,1.0,1.0,29,53,,,2.0
CNTRL,CEP350,Ciliated,0.96,1.0,4,6,,,2.0
CNTRL,CEP89,Ciliated,1.0,1.0,27,47,,,2.0
CNTRL,CKAP2,Ciliated,1.0,1.0,19,38,,,2.0
CNTRL,CKAP5,Ciliated,1.0,1.0,216,419,,,2.0
CNTRL,CKB,Ciliated,0.99,1.0,6,9,,,2.0
CNTRL,CLASP1,Ciliated,0.99,1.0,4,7,,,2.0
CNTRL,CLTC,Ciliated,1.0,1.0,58,95,,,2.0
CNTRL,COPB2,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,MT-CO3,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,CSPP1,Ciliated,1.0,1.0,30,56,,,2.0
CNTRL,CSRP1,Ciliated,1.0,1.0,5,9,,,2.0
CNTRL,CYB5R3,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,DAPK3,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,DBT,Ciliated,1.0,1.0,7,13,,,2.0
CNTRL,DLG5,Ciliated,0.99,1.0,6,9,,,2.0
CNTRL,DNM2,Ciliated,1.0,1.0,7,12,,,2.0
CNTRL,DSP,Ciliated,1.0,1.0,26,46,,,2.0
CNTRL,DYNC1H1,Ciliated,0.9,0.99,16,23,,,2.0
CNTRL,ERC1,Ciliated,1.0,1.0,19,35,,,2.0
CNTRL,ERLIN2,Ciliated,1.0,1.0,7,13,,,2.0
CNTRL,EXOC4,Ciliated,0.98,1.0,11,20,,,2.0
CNTRL,GANAB,Ciliated,0.96,1.0,7,9,,,2.0
CNTRL,GPATCH1,Ciliated,1.0,1.0,56,112,,,2.0
CNTRL,GTSE1,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,HAUS3,Ciliated,1.0,1.0,13,25,,,2.0
CNTRL,HAUS4,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,HAUS6,Ciliated,1.0,1.0,24,46,,,2.0
CNTRL,HAUS7,Ciliated,0.96,1.0,7,9,,,2.0
CNTRL,HAUS8,Ciliated,1.0,1.0,10,15,,,2.0
CNTRL,HK1,Ciliated,0.99,1.0,5,8,,,2.0
CNTRL,HSPA1B,Ciliated,1.0,1.0,553,1014,,,2.0
CNTRL,HYOU1,Ciliated,1.0,1.0,19,28,,,2.0
CNTRL,IDH3B,Ciliated,0.99,1.0,4,7,,,2.0
CNTRL,IGF2BP2,Ciliated,0.99,0.99,15,30,,,2.0
CNTRL,KDELR2,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,KIAA0753,Ciliated,1.0,1.0,18,32,,,2.0
CNTRL,KIAA1671,Ciliated,1.0,1.0,71,131,,,2.0
CNTRL,KIF14,Ciliated,1.0,1.0,20,40,,,2.0
CNTRL,KIF7,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,LMO7,Ciliated,0.96,1.0,8,10,,,2.0
CNTRL,LOC652797,Ciliated,1.0,1.0,49,98,,,2.0
CNTRL,LONP1,Ciliated,1.0,1.0,9,16,,,2.0
CNTRL,LUZP1,Ciliated,1.0,1.0,98,194,,,2.0
CNTRL,MAP4K4,Ciliated,1.0,1.0,6,11,,,2.0
CNTRL,MED4,Ciliated,1.0,1.0,10,19,,,2.0
CNTRL,MIB1,Ciliated,1.0,1.0,10,15,,,2.0
CNTRL,NAA15,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,NCKAP5L,Ciliated,1.0,1.0,12,21,,,2.0
CNTRL,NEDD1,Ciliated,1.0,1.0,42,77,,,2.0
CNTRL,NME7,Ciliated,0.96,1.0,5,7,,,2.0
CNTRL,NNT,Ciliated,0.95,0.95,6,12,,,2.0
CNTRL,NUP205,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,ODF2,Ciliated,1.0,1.0,8,13,,,2.0
CNTRL,OFD1,Ciliated,1.0,1.0,54,105,,,2.0
CNTRL,PCM1,Ciliated,1.0,1.0,372,700,,,2.0
CNTRL,PDHA1,Ciliated,0.98,0.99,11,21,,,2.0
CNTRL,PDIA3,Ciliated,1.0,1.0,24,41,,,2.0
CNTRL,PDIA4,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,PIBF1,Ciliated,1.0,1.0,40,69,,,2.0
CNTRL,PLK1,Ciliated,1.0,1.0,9,17,,,2.0
CNTRL,POLR2C,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,PRKACA,Ciliated,0.96,1.0,5,7,,,2.0
CNTRL,PWP2,Ciliated,0.96,1.0,4,6,,,2.0
CNTRL,RAB2A,Ciliated,1.0,1.0,9,17,,,2.0
CNTRL,RAB35,Ciliated,1.0,1.0,14,28,,,2.0
CNTRL,RAB5B,Ciliated,1.0,1.0,10,18,,,2.0
CNTRL,RAB7A,Ciliated,0.99,0.99,12,23,,,2.0
CNTRL,RAB8A,Ciliated,1.0,1.0,13,26,,,2.0
CNTRL,RAB9A,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,RPAP2,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,SDCCAG3,Ciliated,1.0,1.0,7,12,,,2.0
CNTRL,SEC24C,Ciliated,0.99,1.0,5,8,,,2.0
CNTRL,SGPL1,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,SHKBP1,Ciliated,1.0,1.0,5,9,,,2.0
CNTRL,SLAIN2,Ciliated,0.96,1.0,4,6,,,2.0
CNTRL,SLC39A7,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,SOAT1,Ciliated,0.99,0.99,3,6,,,2.0
CNTRL,SORBS1,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,SRSF2,Ciliated,1.0,1.0,7,12,,,2.0
CNTRL,SSR3,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,SSX2IP,Ciliated,1.0,1.0,25,43,,,2.0
CNTRL,TANC1,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,TJP1,Ciliated,1.0,1.0,48,94,,,2.0
CNTRL,TJP2,Ciliated,0.83,1.0,14,24,,,2.0
CNTRL,TNRC6A,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,TNRC6B,Ciliated,1.0,1.0,10,16,,,2.0
CNTRL,TP53BP2,Ciliated,1.0,1.0,29,49,,,2.0
CNTRL,TRA2A,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,TRIM26,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,TTF2,Ciliated,0.93,0.93,2,4,,,2.0
CNTRL,TTK,Ciliated,1.0,1.0,20,34,,,2.0
CNTRL,TTLL12,Ciliated,0.99,1.0,5,8,,,2.0
CNTRL,TUBGCP2,Ciliated,0.99,1.0,28,45,,,2.0
CNTRL,TUBGCP3,Ciliated,1.0,1.0,17,28,,,2.0
CNTRL,TXLNA,Ciliated,1.0,1.0,10,18,,,2.0
CNTRL,TXLNG,Ciliated,1.0,1.0,10,16,,,2.0
CNTRL,UPF1,Ciliated,0.96,1.0,4,6,,,2.0
CNTRL,VIM,Ciliated,1.0,1.0,304,603,,,2.0
CNTRL,WDR83,Ciliated,1.0,1.0,11,22,,,2.0
CNTRL,WRAP73,Ciliated,1.0,1.0,8,15,,,2.0
CNTRL,YARS2,Ciliated,0.99,1.0,4,7,,,2.0
CNTRL,YWHAH,Ciliated,1.0,1.0,8,16,,,2.0
CNTRL,ZNF326,Ciliated,0.96,0.99,3,5,,,2.0
CNTRL,ZNF622,Ciliated,1.0,1.0,5,9,,,2.0
FBF1,ABLIM1,Ciliated,1.0,1.0,7,12,,,2.0
FBF1,ACADSB,Ciliated,0.96,0.99,3,5,,,2.0
FBF1,ADSL,Ciliated,1.0,1.0,16,28,,,2.0
FBF1,AGK,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,CEP131,Ciliated,1.0,1.0,18,34,,,2.0
FBF1,BCAS3,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,TMEM256,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,CBL,Ciliated,1.0,1.0,7,11,,,2.0
FBF1,CC2D1A,Ciliated,1.0,1.0,16,30,,,2.0
FBF1,CCDC85C,Ciliated,1.0,1.0,6,11,,,2.0
FBF1,CCNB1,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,CEP170,Ciliated,1.0,1.0,61,109,,,2.0
FBF1,CEP85,Ciliated,1.0,1.0,7,13,,,2.0
FBF1,CLTC,Ciliated,0.84,1.0,25,42,,,2.0
FBF1,CPVL,Ciliated,1.0,1.0,45,89,,,2.0
FBF1,CSPP1,Ciliated,0.96,1.0,4,6,,,2.0
FBF1,CTBP1,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,CTSB,Ciliated,1.0,1.0,7,11,,,2.0
FBF1,DNM2,Ciliated,1.0,1.0,5,9,,,2.0
FBF1,DNMBP,Ciliated,1.0,1.0,12,19,,,2.0
FBF1,EIF4ENIF1,Ciliated,0.99,1.0,6,9,,,2.0
FBF1,ERC1,Ciliated,0.97,1.0,13,19,,,2.0
FBF1,FAM21A,Ciliated,1.0,1.0,25,42,,,2.0
FBF1,FLOT1,Ciliated,0.96,0.99,3,5,,,2.0
FBF1,GARS,Ciliated,0.96,1.0,4,6,,,2.0
FBF1,GCC1,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,GPATCH1,Ciliated,1.0,1.0,43,84,,,2.0
FBF1,GRB2,Ciliated,0.96,0.99,3,5,,,2.0
FBF1,HAUS3,Ciliated,0.85,0.9,5,9,,,2.0
FBF1,HAUS6,Ciliated,1.0,1.0,22,44,,,2.0
FBF1,HAUS8,Ciliated,1.0,1.0,7,13,,,2.0
FBF1,HK1,Ciliated,0.96,1.0,4,6,,,2.0
FBF1,HYOU1,Ciliated,1.0,1.0,7,14,,,2.0
FBF1,IFT74,Ciliated,1.0,1.0,8,14,,,2.0
FBF1,IFT81,Ciliated,1.0,1.0,4,8,,,2.0
FBF1,IGF2BP2,Ciliated,0.87,0.87,9,18,,,2.0
FBF1,ITSN2,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,LASP1,Ciliated,0.96,0.99,3,5,,,2.0
FBF1,MGST3,Ciliated,0.96,0.99,3,5,,,2.0
FBF1,MYCBPAP,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,NEDD1,Ciliated,1.0,1.0,21,38,,,2.0
FBF1,NMT1,Ciliated,0.9,0.94,9,17,,,2.0
FBF1,NNT,Ciliated,0.99,1.0,12,19,,,2.0
FBF1,NRBF2,Ciliated,1.0,1.0,8,12,,,2.0
FBF1,NT5C2,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,PCM1,Ciliated,1.0,1.0,32,51,,,2.0
FBF1,PEA15,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,PLK1,Ciliated,1.0,1.0,21,40,,,2.0
FBF1,PRKRA,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,RBM14-RBM4,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,SCFD1,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,SCLT1,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,SDCCAG3,Ciliated,1.0,1.0,17,30,,,2.0
FBF1,SDHC,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,SEC24B,Ciliated,0.96,1.0,4,6,,,2.0
FBF1,SIRT2,Ciliated,0.96,1.0,4,6,,,2.0
FBF1,SNX9,Ciliated,0.98,1.0,15,26,,,2.0
FBF1,SORBS1,Ciliated,1.0,1.0,7,12,,,2.0
FBF1,SRSF2,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,SSX2IP,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,STAM,Ciliated,1.0,1.0,9,15,,,2.0
FBF1,STAM2,Ciliated,1.0,1.0,4,8,,,2.0
FBF1,STT3B,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,TIMM23B,Ciliated,0.93,0.93,2,4,,,2.0
FBF1,TJP1,Ciliated,1.0,1.0,56,90,,,2.0
FBF1,TJP2,Ciliated,1.0,1.0,22,39,,,2.0
FBF1,TNIP1,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,TNRC6B,Ciliated,1.0,1.0,8,12,,,2.0
FBF1,TP53BP2,Ciliated,1.0,1.0,17,31,,,2.0
FBF1,TRIM26,Ciliated,0.99,1.0,4,7,,,2.0
FBF1,TSFM,Ciliated,0.99,0.99,8,16,,,2.0
FBF1,TTLL12,Ciliated,0.96,1.0,5,7,,,2.0
FBF1,TXLNA,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,TXLNG,Ciliated,0.99,1.0,5,8,,,2.0
FBF1,UNC45A,Ciliated,1.0,1.0,13,20,,,2.0
FBF1,VCL,Ciliated,0.9,0.95,15,29,,,2.0
FBF1,WDR83,Ciliated,1.0,1.0,6,10,,,2.0
FBF1,YARS2,Ciliated,0.96,0.99,3,5,,,2.0
NINL,E1B,Ciliated,1.0,1.0,198,390,,,2.0
NINL,ABLIM1,Ciliated,1.0,1.0,7,13,,,2.0
NINL,ALDH3A2,Ciliated,1.0,1.0,41,59,,,2.0
NINL,ARHGAP21,Ciliated,1.0,1.0,7,13,,,2.0
NINL,ARRB2,Ciliated,0.96,1.0,5,7,,,2.0
NINL,CEP131,Ciliated,1.0,1.0,112,199,,,2.0
NINL,C1orf198,Ciliated,0.97,0.99,11,20,,,2.0
NINL,CC2D1A,Ciliated,1.0,1.0,167,205,,,2.0
NINL,CCDC138,Ciliated,0.96,1.0,20,22,,,2.0
NINL,CCDC14,Ciliated,1.0,1.0,5,9,,,2.0
NINL,CCDC66,Ciliated,1.0,1.0,12,22,,,2.0
NINL,CCDC85C,Ciliated,0.96,1.0,12,14,,,2.0
NINL,CCHCR1,Ciliated,1.0,1.0,11,17,,,2.0
NINL,CCP110,Ciliated,0.96,1.0,6,8,,,2.0
NINL,CEP162,Ciliated,0.96,0.99,3,5,,,2.0
NINL,CEP350,Ciliated,1.0,1.0,17,24,,,2.0
NINL,CEP55,Ciliated,1.0,1.0,78,129,,,2.0
NINL,CEP85,Ciliated,0.99,1.0,34,37,,,2.0
NINL,CEP97,Ciliated,0.97,0.99,9,15,,,2.0
NINL,CKAP2,Ciliated,1.0,1.0,130,207,,,2.0
NINL,CNOT1,Ciliated,0.88,1.0,15,26,,,2.0
NINL,CSPP1,Ciliated,1.0,1.0,15,23,,,2.0
NINL,DYNC1H1,Ciliated,0.97,0.99,17,29,,,2.0
NINL,DYNC1LI2,Ciliated,1.0,1.0,15,19,,,2.0
NINL,FGFR1OP,Ciliated,0.96,1.0,7,9,,,2.0
NINL,GPATCH1,Ciliated,1.0,1.0,104,147,,,2.0
NINL,GPS2,Ciliated,1.0,1.0,25,46,,,2.0
NINL,IFT74,Ciliated,1.0,1.0,15,21,,,2.0
NINL,IFT81,Ciliated,0.99,1.0,10,13,,,2.0
NINL,KANK2,Ciliated,0.89,0.99,8,13,,,2.0
NINL,GSE1,Ciliated,0.96,1.0,23,25,,,2.0
NINL,KIAA1671,Ciliated,1.0,1.0,45,66,,,2.0
NINL,KIF14,Ciliated,1.0,1.0,57,91,,,2.0
NINL,KIF1B,Ciliated,1.0,1.0,9,16,,,2.0
NINL,ERVK3-1,Ciliated,1.0,1.0,7,11,,,2.0
NINL,LPP,Ciliated,1.0,1.0,23,41,,,2.0
NINL,LUZP1,Ciliated,1.0,1.0,165,310,,,2.0
NINL,MAP7D3,Ciliated,1.0,1.0,129,254,,,2.0
NINL,MPHOSPH9,Ciliated,1.0,1.0,22,30,,,2.0
NINL,MZT2A,Ciliated,0.96,1.0,4,6,,,2.0
NINL,NCKAP5L,Ciliated,1.0,1.0,41,61,,,2.0
NINL,NCOR1,Ciliated,1.0,1.0,11,20,,,2.0
NINL,NEDD1,Ciliated,1.0,1.0,335,633,,,2.0
NINL,NME7,Ciliated,1.0,1.0,21,36,,,2.0
NINL,OFD1,Ciliated,1.0,1.0,18,23,,,2.0
NINL,PALLD,Ciliated,1.0,1.0,34,43,,,2.0
NINL,PDLIM7,Ciliated,0.96,1.0,12,14,,,2.0
NINL,PLK1,Ciliated,0.99,1.0,17,20,,,2.0
NINL,PPP1R13B,Ciliated,0.99,1.0,20,23,,,2.0
NINL,PRRC2B,Ciliated,1.0,1.0,25,40,,,2.0
NINL,SCYL2,Ciliated,1.0,1.0,28,42,,,2.0
NINL,SDCCAG3,Ciliated,0.96,1.0,17,19,,,2.0
NINL,SIPA1L3,Ciliated,0.99,1.0,7,10,,,2.0
NINL,SVIL,Ciliated,0.96,1.0,53,61,,,2.0
NINL,TCHP,Ciliated,1.0,1.0,30,50,,,2.0
NINL,TNRC6A,Ciliated,1.0,1.0,25,29,,,2.0
NINL,TNRC6B,Ciliated,1.0,1.0,101,168,,,2.0
NINL,TP53,Ciliated,0.94,0.97,12,22,,,2.0
NINL,TP53BP2,Ciliated,1.0,1.0,81,104,,,2.0
NINL,TROAP,Ciliated,1.0,1.0,13,18,,,2.0
NINL,TTK,Ciliated,1.0,1.0,91,114,,,2.0
NINL,TXLNA,Ciliated,0.99,1.0,10,13,,,2.0
NINL,TXLNG,Ciliated,0.96,1.0,10,12,,,2.0
NINL,WDR83,Ciliated,1.0,1.0,19,26,,,2.0
NINL,ZNF598,Ciliated,1.0,1.0,48,60,,,2.0
NIN,ACTR1A,Ciliated,1.0,1.0,13,26,,,2.0
NIN,ANLN,Ciliated,0.96,1.0,4,6,,,2.0
NIN,AP3D1,Ciliated,0.93,0.97,10,17,,,2.0
NIN,CEP131,Ciliated,1.0,1.0,41,76,,,2.0
NIN,BAIAP2,Ciliated,0.93,0.93,2,4,,,2.0
NIN,CAMK2D,Ciliated,1.0,1.0,8,16,,,2.0
NIN,CC2D1A,Ciliated,1.0,1.0,12,19,,,2.0
NIN,CCDC138,Ciliated,1.0,1.0,8,14,,,2.0
NIN,CCNB1,Ciliated,0.99,1.0,4,7,,,2.0
NIN,CCNB2,Ciliated,1.0,1.0,4,8,,,2.0
NIN,CENPE,Ciliated,0.96,0.99,3,5,,,2.0
NIN,CEP128,Ciliated,1.0,1.0,183,202,,,2.0
NIN,CEP164,Ciliated,0.99,1.0,4,7,,,2.0
NIN,CEP170,Ciliated,1.0,1.0,90,158,,,2.0
NIN,CEP350,Ciliated,1.0,1.0,11,17,,,2.0
NIN,CKAP2,Ciliated,1.0,1.0,11,22,,,2.0
NIN,CLASP1,Ciliated,1.0,1.0,4,8,,,2.0
NIN,CLASP2,Ciliated,0.96,1.0,5,7,,,2.0
NIN,CSPP1,Ciliated,0.96,1.0,6,8,,,2.0
NIN,DBT,Ciliated,1.0,1.0,13,23,,,2.0
NIN,DCTN1,Ciliated,1.0,1.0,87,130,,,2.0
NIN,DCTN2,Ciliated,0.99,1.0,18,31,,,2.0
NIN,DHX35,Ciliated,0.99,0.99,3,6,,,2.0
NIN,DIAPH3,Ciliated,0.96,1.0,9,11,,,2.0
NIN,DYNC1H1,Ciliated,1.0,1.0,362,621,,,2.0
NIN,DYNC1I2,Ciliated,0.93,0.93,2,4,,,2.0
NIN,DYNC1LI1,Ciliated,1.0,1.0,35,55,,,2.0
NIN,DYNC1LI2,Ciliated,1.0,1.0,26,48,,,2.0
NIN,ECH1,Ciliated,1.0,1.0,15,25,,,2.0
NIN,EIF4ENIF1,Ciliated,1.0,1.0,7,14,,,2.0
NIN,ERC1,Ciliated,0.95,0.95,6,12,,,2.0
NIN,FAM83B,Ciliated,1.0,1.0,4,8,,,2.0
NIN,FGFR1OP,Ciliated,1.0,1.0,7,13,,,2.0
NIN,GPATCH1,Ciliated,1.0,1.0,53,83,,,2.0
NIN,HAUS1,Ciliated,0.96,1.0,4,6,,,2.0
NIN,HAUS3,Ciliated,1.0,1.0,15,29,,,2.0
NIN,HAUS4,Ciliated,0.99,0.99,3,6,,,2.0
NIN,HAUS5,Ciliated,0.96,1.0,16,28,,,2.0
NIN,HAUS6,Ciliated,0.95,1.0,22,33,,,2.0
NIN,HAUS7,Ciliated,0.96,1.0,7,9,,,2.0
